"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
5.741143339E3,1.290314193E1,7.746248906E1,7.779582325E2,6.919664307E2,2.210000038E1,4.650000000E1,1.226941692E2,1.092956734E1,6.579731941E0,1.900000000E1
5.742141812E3,1.290329468E1,7.746261978E1,7.787924702E2,6.928012695E2,2.254000092E1,4.500000000E1,1.227159540E2,1.078893852E1,6.744136333E0,1.900000000E1
5.743140607E3,1.290343372E1,7.746276138E1,7.796041803E2,6.936135254E2,2.215999985E1,4.920000076E1,1.227381229E2,1.074978352E1,6.904321671E0,1.900000000E1
5.744159917E3,1.290355895E1,7.746292053E1,7.795060344E2,6.935158691E2,2.239999962E1,4.809999847E1,1.227611976E2,1.091413021E1,7.201112747E0,2.000000000E1
5.745141156E3,1.290369344E1,7.746308266E1,7.787701565E2,6.927805176E2,2.260000038E1,4.809999847E1,1.227834330E2,1.091452980E1,6.878389835E0,2.200000000E1
5.746157027E3,1.290383234E1,7.746323024E1,7.785968819E2,6.926077881E2,2.290999985E1,4.770000076E1,1.228081102E2,1.058468342E1,6.622248173E0,2.100000000E1
5.747145037E3,1.290396314E1,7.746341417E1,7.775090913E2,6.915205078E2,2.284000015E1,4.879999924E1,1.228310638E2,1.052135181E1,6.325187683E0,2.200000000E1
5.748140848E3,1.290409713E1,7.746357527E1,7.779582736E2,6.919702148E2,2.269000053E1,4.879999924E1,1.228525402E2,1.087346649E1,6.242332935E0,2.000000000E1
5.749137762E3,1.290422553E1,7.746372329E1,7.768457098E2,6.908581543E2,2.254999924E1,4.870000076E1,1.228772954E2,1.159088707E1,6.151782513E0,2.000000000E1
5.750145478E3,1.290437689E1,7.746389078E1,7.770982898E2,6.911113281E2,2.304000092E1,4.850000000E1,1.228969319E2,1.203454304E1,5.974102974E0,1.700000000E1
5.751142956E3,1.290449181E1,7.746402834E1,7.785997927E2,6.926132812E2,2.225000000E1,4.859999847E1,1.229190482E2,1.190697002E1,5.577221870E0,1.400000000E1
5.752146870E3,1.290461222E1,7.746419075E1,7.785556210E2,6.925695801E2,2.279000092E1,4.959999847E1,1.229427393E2,1.100234032E1,5.265304089E0,1.900000000E1
5.753142341E3,1.290475225E1,7.746435549E1,7.788263123E2,6.928408203E2,2.313999939E1,5.270000076E1,1.229661688E2,1.068514061E1,5.184667110E0,2.000000000E1
5.754146050E3,1.290488637E1,7.746452221E1,7.789925351E2,6.930075684E2,2.293000031E1,5.300000000E1,1.229901779E2,1.075893497E1,5.030881405E0,2.300000000E1
5.755144494E3,1.290502347E1,7.746469334E1,7.793164610E2,6.933320312E2,2.271999931E1,5.420000076E1,1.230138748E2,1.104310417E1,4.941112995E0,2.200000000E1
5.756152644E3,1.290514418E1,7.746487352E1,7.786843983E2,6.927004395E2,2.279999924E1,5.409999847E1,1.230355669E2,1.130607033E1,4.824635029E0,2.200000000E1
5.757146370E3,1.290523549E1,7.746505038E1,7.789386832E2,6.929550781E2,2.232999992E1,5.640000153E1,1.230565201E2,1.154438877E1,4.739950180E0,2.300000000E1
5.758148871E3,1.290534843E1,7.746520513E1,7.785869232E2,6.926037598E2,2.207999992E1,5.620000076E1,1.230813213E2,1.188072109E1,4.660481930E0,1.900000000E1
5.759147788E3,1.290542345E1,7.746542062E1,7.795568517E2,6.935739746E2,2.282999992E1,6.090000153E1,1.231033176E2,1.126954365E1,4.573282242E0,1.800000000E1
5.760143526E3,1.290551560E1,7.746560020E1,7.801705083E2,6.941879883E2,2.236000061E1,6.250000000E1,1.231247369E2,1.127628231E1,4.477487564E0,1.500000000E1
5.761148268E3,1.290561844E1,7.746576730E1,7.815785549E2,6.955964355E2,2.198999977E1,6.200000000E1,1.231525842E2,1.150993252E1,4.482022285E0,1.700000000E1
5.762136580E3,1.290570234E1,7.746600938E1,7.797984494E2,6.938166504E2,2.363999939E1,6.440000153E1,1.231782642E2,1.159771538E1,4.492403507E0,1.700000000E1
5.763144970E3,1.290576236E1,7.746623817E1,7.798498594E2,6.938682861E2,2.368000031E1,6.730000305E1,1.231991128E2,1.143342400E1,4.533804893E0,1.700000000E1
5.764139074E3,1.290584091E1,7.746641283E1,7.804965288E2,6.945152588E2,2.262000084E1,6.680000305E1,1.232163134E2,1.107429981E1,4.490462303E0,1.900000000E1
5.765143387E3,1.290590161E1,7.746655880E1,7.809301330E2,6.949490967E2,2.140999985E1,6.659999847E1,1.232424283E2,1.154262733E1,4.843768120E0,2.000000000E1
5.766144678E3,1.290600915E1,7.746677300E1,7.822306196E2,6.962500000E2,2.220000076E1,6.680000305E1,1.232648411E2,1.131279755E1,4.952209949E0,2.200000000E1
5.767143851E3,1.290609648E1,7.746695937E1,7.820389976E2,6.960587158E2,2.211000061E1,6.650000000E1,1.232871399E2,1.139531040E1,5.094449997E0,2.100000000E1
5.768146795E3,1.290616850E1,7.746715138E1,7.830212653E2,6.970412598E2,2.204999924E1,6.730000305E1,1.233115458E2,1.158144569E1,5.135848522E0,2.300000000E1
5.769152128E3,1.290625731E1,7.746735730E1,7.820902587E2,6.961105957E2,2.223999977E1,6.719999695E1,1.233308990E2,1.150765800E1,5.180532455E0,2.300000000E1
5.770140415E3,1.290631151E1,7.746752698E1,7.813389536E2,6.953594971E2,2.142000008E1,6.840000153E1,1.233536009E2,1.165916538E1,5.057391644E0,2.000000000E1
5.771142684E3,1.290639209E1,7.746771943E1,7.807657671E2,6.947866211E2,2.197999954E1,6.700000000E1,1.233762224E2,1.141222000E1,4.762314796E0,2.000000000E1
5.772143023E3,1.290646142E1,7.746791565E1,7.801527087E2,6.941738281E2,2.197999954E1,6.650000000E1,1.233946214E2,1.118078327E1,4.718222618E0,1.800000000E1
5.773136084E3,1.290652788E1,7.746807111E1,7.822469347E2,6.962683105E2,2.103000069E1,6.630000305E1,1.234165371E2,1.136293793E1,4.749894142E0,1.900000000E1
5.774138372E3,1.290662952E1,7.746824435E1,7.838969292E2,6.979187012E2,2.145000076E1,6.290000153E1,1.234375006E2,1.124175072E1,4.742176056E0,1.900000000E1
5.775137327E3,1.290672757E1,7.746840955E1,7.839391494E2,6.979613037E2,2.138999939E1,6.159999847E1,1.234574431E2,1.120921135E1,4.786461830E0,1.900000000E1
5.776139622E3,1.290682287E1,7.746856542E1,7.842843586E2,6.983068848E2,2.107999992E1,5.859999847E1,1.234792883E2,1.092036629E1,4.779539585E0,1.900000000E1
5.777143101E3,1.290693873E1,7.746872819E1,7.833451841E2,6.973681641E2,2.118000031E1,5.729999924E1,1.235004185E2,1.095432949E1,4.745287418E0,2.000000000E1
5.778142512E3,1.290704993E1,7.746888628E1,7.837280493E2,6.977514648E2,2.078000069E1,5.579999924E1,1.235218765E2,1.100649834E1,4.812913418E0,2.000000000E1
5.779141591E3,1.290716555E1,7.746904479E1,7.825117758E2,6.965356445E2,2.129999924E1,5.420000076E1,1.235418216E2,1.110056019E1,4.847557068E0,1.800000000E1
5.780142737E3,1.290727538E1,7.746919028E1,7.822405929E2,6.962648926E2,2.104999924E1,5.350000000E1,1.235627163E2,1.129960346E1,4.791565895E0,1.700000000E1
5.781146145E3,1.290738739E1,7.746934507E1,7.836466480E2,6.976713867E2,2.082999992E1,5.329999924E1,1.235845709E2,1.089771557E1,4.465788841E0,1.800000000E1
5.782146073E3,1.290750194E1,7.746950892E1,7.848537187E2,6.988789062E2,2.090999985E1,5.320000076E1,1.236055742E2,1.112255383E1,4.323545933E0,1.900000000E1
5.783144307E3,1.290761039E1,7.746966758E1,7.850481182E2,6.990737305E2,2.070000076E1,5.370000076E1,1.236253324E2,1.108035755E1,4.194227695E0,2.000000000E1
5.784136942E3,1.290772799E1,7.746980424E1,7.844631828E2,6.984892578E2,2.057999992E1,5.320000076E1,1.236463719E2,1.111104774E1,4.091591358E0,1.800000000E1
5.785136387E3,1.290782885E1,7.746996848E1,7.836947223E2,6.977211914E2,2.039999962E1,5.390000153E1,1.236669190E2,1.130518341E1,4.253760815E0,1.900000000E1
5.786145093E3,1.290794134E1,7.747011888E1,7.837649594E2,6.977918701E2,2.012000084E1,5.300000000E1,1.236870368E2,1.072955894E1,4.228982449E0,1.900000000E1
5.787151868E3,1.290804970E1,7.747026752E1,7.837429278E2,6.977702637E2,1.989999962E1,5.279999924E1,1.237075836E2,1.070340443E1,4.290077686E0,1.900000000E1
5.788144143E3,1.290816760E1,7.747041349E1,7.833589193E2,6.973867188E2,2.005999947E1,5.290000153E1,1.237281353E2,1.072455692E1,4.347953796E0,2.000000000E1
5.789144104E3,1.290827794E1,7.747056561E1,7.822161523E2,6.962443848E2,1.998999977E1,5.320000076E1,1.237481367E2,1.076652622E1,4.474904537E0,2.100000000E1
5.790142848E3,1.290838169E1,7.747071636E1,7.823676011E2,6.963962402E2,1.962999916E1,5.379999924E1,1.237678708E2,1.087824059E1,4.570223808E0,2.400000000E1
5.791147566E3,1.290847105E1,7.747087367E1,7.839256019E2,6.979545898E2,1.922999954E1,5.550000000E1,1.237875705E2,1.085529995E1,4.919475079E0,2.300000000E1
5.792142346E3,1.290857117E1,7.747102362E1,7.837840963E2,6.978134766E2,1.932999992E1,5.629999924E1,1.238076663E2,1.085684395E1,5.046082497E0,2.500000000E1
5.793143052E3,1.290864694E1,7.747119195E1,7.828770642E2,6.969067383E2,1.915999985E1,5.779999924E1,1.238279629E2,1.096714687E1,5.131124496E0,2.300000000E1
5.794132113E3,1.290871483E1,7.747136578E1,7.827991655E2,6.968291016E2,1.914999962E1,6.040000153E1,1.238466894E2,1.097942829E1,5.129146576E0,2.100000000E1
5.795141117E3,1.290881230E1,7.747150668E1,7.820420692E2,6.960723877E2,1.857999992E1,5.940000153E1,1.238643384E2,1.096275806E1,5.122240543E0,2.200000000E1
5.796146452E3,1.290888227E1,7.747165284E1,7.827994877E2,6.968300781E2,1.919000053E1,6.400000000E1,1.238827820E2,1.070688057E1,5.111229420E0,1.900000000E1
5.797145618E3,1.290896935E1,7.747179767E1,7.820196061E2,6.960505371E2,1.845000076E1,6.229999924E1,1.238996555E2,1.070646477E1,5.172694683E0,2.100000000E1
5.798134833E3,1.290904000E1,7.747193545E1,7.819880809E2,6.960192871E2,1.818000031E1,6.350000000E1,1.239187627E2,1.070769310E1,5.000159740E0,2.200000000E1
5.799148121E3,1.290912926E1,7.747208609E1,7.809310912E2,6.949626465E2,1.854000092E1,6.229999924E1,1.239358782E2,1.083514881E1,4.981537819E0,2.200000000E1
5.800144653E3,1.290919720E1,7.747222779E1,7.830061443E2,6.970379639E2,1.759000015E1,6.419999695E1,1.239521775E2,1.094047070E1,4.862832546E0,2.000000000E1
5.801141255E3,1.290927962E1,7.747235215E1,7.833811873E2,6.974133301E2,1.725000000E1,6.309999847E1,1.239689729E2,1.131737232E1,4.737160683E0,1.900000000E1
5.802136559E3,1.290934373E1,7.747249246E1,7.834546688E2,6.974870605E2,1.727000046E1,6.340000153E1,1.239856159E2,1.176061821E1,4.504581928E0,2.000000000E1
5.803142561E3,1.290939976E1,7.747263485E1,7.840506437E2,6.980832520E2,1.679999924E1,6.500000000E1,1.240022348E2,1.168472862E1,4.441262722E0,2.200000000E1
5.804140050E3,1.290946916E1,7.747277065E1,7.852578927E2,6.992907715E2,1.667000008E1,6.540000153E1,1.240207270E2,1.156465340E1,4.600619316E0,2.200000000E1
5.805151748E3,1.290952696E1,7.747293063E1,7.860518594E2,7.000849609E2,1.695000076E1,6.619999695E1,1.240354661E2,1.185808945E1,4.738806725E0,2.000000000E1
5.806145819E3,1.290957605E1,7.747305695E1,7.857700536E2,6.998033447E2,1.620999908E1,6.640000153E1,1.240503503E2,1.190495682E1,4.816728115E0,2.100000000E1
5.807146320E3,1.290963380E1,7.747318084E1,7.860079882E2,7.000415039E2,1.578999996E1,6.630000305E1,1.240639768E2,1.217048073E1,4.814979553E0,1.800000000E1
5.808146161E3,1.290967951E1,7.747329749E1,7.855760488E2,6.996097412E2,1.528999996E1,6.650000000E1,1.240812981E2,1.232473278E1,4.819835663E0,1.700000000E1
5.809142078E3,1.290974549E1,7.747344226E1,7.868542347E2,7.008881836E2,1.564000034E1,6.640000153E1,1.240981660E2,1.263940144E1,4.942446232E0,1.500000000E1
5.810146176E3,1.290977449E1,7.747359502E1,7.876746836E2,7.017087402E2,1.564000034E1,6.840000153E1,1.241115067E2,1.252919865E1,5.054844379E0,1.400000000E1
5.811140858E3,1.290983459E1,7.747370155E1,7.862330423E2,7.002673340E2,1.515999985E1,6.780000305E1,1.241249597E2,1.286782265E1,5.147499561E0,1.700000000E1
5.812142932E3,1.290988283E1,7.747381538E1,7.860232605E2,7.000577393E2,1.467000008E1,6.759999847E1,1.241379806E2,1.324886799E1,5.282840252E0,1.700000000E1
5.813140741E3,1.290993434E1,7.747392327E1,7.870515023E2,7.010861816E2,1.423999977E1,6.730000305E1,1.241538839E2,1.333649445E1,5.149552345E0,1.900000000E1
5.814145161E3,1.290999367E1,7.747405678E1,7.875773949E2,7.016123047E2,1.457999992E1,6.690000153E1,1.241630247E2,1.375971222E1,5.052664280E0,2.000000000E1
5.815145924E3,1.291004098E1,7.747412575E1,7.890344844E2,7.030695801E2,1.327999973E1,6.590000153E1,1.241784899E2,1.277280903E1,4.950845718E0,2.100000000E1
5.816144661E3,1.291009163E1,7.747425864E1,7.903646109E2,7.043999023E2,1.351000023E1,6.600000000E1,1.241899830E2,1.229960251E1,4.959490299E0,2.000000000E1
5.817138546E3,1.291012529E1,7.747435890E1,7.898875527E2,7.039229736E2,1.288000011E1,6.640000153E1,1.242064404E2,1.218708324E1,5.054591179E0,1.600000000E1
5.818139709E3,1.291016095E1,7.747450627E1,7.912571688E2,7.052927246E2,1.334000015E1,6.819999695E1,1.242163168E2,1.205850887E1,4.950720310E0,1.500000000E1
5.819136498E3,1.291019806E1,7.747458906E1,7.930758722E2,7.071115723E2,1.211999989E1,6.750000000E1,1.242259795E2,1.169671726E1,4.806818008E0,1.400000000E1
5.820141195E3,1.291023659E1,7.747466897E1,7.929805072E2,7.070163574E2,1.169999981E1,6.730000305E1,1.242394464E2,1.151223087E1,4.687210560E0,1.300000000E1
5.821149475E3,1.291032134E1,7.747475773E1,7.932149134E2,7.072510986E2,1.213000011E1,6.469999695E1,1.242494296E2,1.159255219E1,4.761104584E0,1.400000000E1
5.822139967E3,1.291035835E1,7.747484165E1,7.940572988E2,7.080936279E2,1.077999973E1,6.440000153E1,1.242560661E2,1.128337383E1,4.708389759E0,1.600000000E1
5.823140224E3,1.291037754E1,7.747489963E1,7.922873275E2,7.063237305E2,1.013000011E1,6.530000305E1,1.242687820E2,1.112329483E1,4.661004066E0,1.900000000E1
5.824148205E3,1.291041218E1,7.747501144E1,7.897400756E2,7.037766113E2,1.021000004E1,6.640000153E1,1.242779862E2,1.094752312E1,4.513751030E0,1.900000000E1
5.825143529E3,1.291046080E1,7.747508017E1,7.896360025E2,7.036727295E2,9.909999847E0,6.569999695E1,1.242862451E2,1.072365093E1,4.242067337E0,2.000000000E1
5.826140380E3,1.291050539E1,7.747514111E1,7.897499627E2,7.037868652E2,9.630000114E0,6.509999847E1,1.242943418E2,1.040828323E1,4.086766243E0,2.000000000E1
5.827146092E3,1.291051752E1,7.747521477E1,7.902139073E2,7.042508545E2,9.220000267E0,6.750000000E1,1.243053783E2,1.016416264E1,4.104466915E0,1.900000000E1
5.828149243E3,1.291055233E1,7.747531013E1,7.894177523E2,7.034548340E2,9.300000191E0,6.800000000E1,1.243151774E2,1.018795967E1,4.127820969E0,1.800000000E1
5.829149407E3,1.291057943E1,7.747539616E1,7.888185272E2,7.028557129E2,9.270000458E0,6.869999695E1,1.243248266E2,1.021411419E1,4.235626698E0,1.700000000E1
5.830146945E3,1.291061501E1,7.747547736E1,7.895046682E2,7.035419922E2,9.380000114E0,6.909999847E1,1.243326722E2,1.055808353E1,4.443458080E0,1.600000000E1
5.831142581E3,1.291063785E1,7.747554585E1,7.901515529E2,7.041889648E2,8.949999809E0,6.959999847E1,1.243408560E2,1.035851574E1,4.460887909E0,1.600000000E1
5.832140177E3,1.291065838E1,7.747561836E1,7.906282811E2,7.046657715E2,8.800000191E0,7.019999695E1,1.243489704E2,1.039710140E1,4.367758274E0,1.600000000E1
5.833143530E3,1.291068411E1,7.747568842E1,7.917456133E2,7.057832031E2,8.619999886E0,7.069999695E1,1.243587013E2,1.056251907E1,4.449886322E0,1.500000000E1
5.834145739E3,1.291071066E1,7.747577397E1,7.926936315E2,7.067313232E2,8.760000229E0,7.119999695E1,1.243672198E2,1.076698971E1,4.384705544E0,1.600000000E1
5.835147490E3,1.291072358E1,7.747585144E1,7.939510302E2,7.079887695E2,8.510000229E0,7.230000305E1,1.243776103E2,1.089161873E1,4.409273148E0,1.700000000E1
5.836151162E3,1.291073475E1,7.747594662E1,7.941787737E2,7.082165527E2,8.500000000E0,7.359999847E1,1.243830154E2,1.091095448E1,4.532163620E0,2.100000000E1
5.837149069E3,1.291074931E1,7.747599420E1,7.933139718E2,7.073518066E2,7.900000095E0,7.390000153E1,1.243912047E2,1.105620289E1,4.718607903E0,2.300000000E1
5.838149777E3,1.291077207E1,7.747606606E1,7.940569263E2,7.080948486E2,7.949999809E0,7.409999847E1,1.244005594E2,1.118431091E1,4.733325005E0,2.400000000E1
5.839152296E3,1.291079069E1,7.747615023E1,7.955279255E2,7.095659180E2,8.220000267E0,7.469999695E1,1.244093504E2,1.163914108E1,4.833127975E0,2.400000000E1
5.840140405E3,1.291080974E1,7.747622895E1,7.958314422E2,7.098695068E2,8.340000153E0,7.519999695E1,1.244167414E2,1.182600498E1,4.833644390E0,2.200000000E1
5.841148933E3,1.291083422E1,7.747629235E1,7.950658444E2,7.091040039E2,8.130000114E0,7.509999847E1,1.244220199E2,1.210642910E1,4.976717472E0,2.000000000E1
5.842145827E3,1.291083679E1,7.747634098E1,7.963009442E2,7.103391113E2,7.599999905E0,7.580000305E1,1.244279531E2,1.123382568E1,5.069378376E0,1.900000000E1
5.843141007E3,1.291084090E1,7.747639556E1,7.968856474E2,7.109238281E2,7.059999943E0,7.659999847E1,1.244366428E2,1.110132408E1,4.913299084E0,1.900000000E1
5.844148879E3,1.291085617E1,7.747647419E1,7.962427681E2,7.102810059E2,7.269999981E0,7.719999695E1,1.244437107E2,1.097172356E1,4.847415447E0,1.900000000E1
5.845144166E3,1.291086471E1,7.747653881E1,7.964580693E2,7.104963379E2,7.380000114E0,7.780000305E1,1.244488588E2,1.084315205E1,4.750283241E0,2.000000000E1
5.846151613E3,1.291086720E1,7.747658624E1,7.966348197E2,7.106730957E2,7.300000191E0,7.859999847E1,1.244574186E2,1.092479038E1,4.893056393E0,2.100000000E1
5.847137971E3,1.291087804E1,7.747666443E1,7.968842922E2,7.109226074E2,7.539999962E0,7.919999695E1,1.244661144E2,1.085737228E1,4.805305481E0,2.300000000E1
5.848151029E3,1.291088872E1,7.747674391E1,7.963399420E2,7.103782959E2,7.710000038E0,8.000000000E1,1.244723068E2,1.090715122E1,4.548266888E0,2.400000000E1
5.849141934E3,1.291089376E1,7.747680081E1,7.960514727E2,7.100898438E2,7.300000191E0,8.069999695E1,1.244803861E2,1.132671452E1,4.606273174E0,2.200000000E1
5.850143829E3,1.291090453E1,7.747687453E1,7.958822440E2,7.099206543E2,7.389999866E0,8.140000153E1,1.244879659E2,1.127146053E1,4.654913902E0,2.300000000E1
5.851157535E3,1.291090920E1,7.747694430E1,7.959403345E2,7.099787598E2,7.309999943E0,8.209999847E1,1.244957422E2,1.133232021E1,4.643088341E0,2.200000000E1
5.852148986E3,1.291093168E1,7.747701224E1,7.957894911E2,7.098280029E2,7.340000153E0,8.190000153E1,1.244995850E2,1.142836666E1,4.583418846E0,2.100000000E1
5.853140117E3,1.291094325E1,7.747704565E1,7.962777277E2,7.103162842E2,6.639999866E0,8.209999847E1,1.245087492E2,1.162846565E1,4.635315418E0,2.000000000E1
5.854137916E3,1.291096177E1,7.747712804E1,7.965592740E2,7.105979004E2,7.130000114E0,8.240000153E1,1.245145926E2,1.157031631E1,4.413537979E0,1.900000000E1
5.855148304E3,1.291096242E1,7.747718195E1,7.987692352E2,7.128078613E2,6.969999790E0,8.309999847E1,1.245210060E2,1.188357830E1,4.568311214E0,1.800000000E1
5.856147618E3,1.291097022E1,7.747724058E1,7.984156914E2,7.124543457E2,7.000000000E0,8.350000000E1,1.245291648E2,1.193043137E1,4.674173355E0,1.600000000E1
5.857156102E3,1.291097565E1,7.747731565E1,7.988982176E2,7.129368896E2,7.349999905E0,8.419999695E1,1.245371990E2,1.225701427E1,4.794030190E0,1.700000000E1
5.858151205E3,1.291098167E1,7.747738952E1,7.989095500E2,7.129482422E2,7.469999790E0,8.480000305E1,1.245436192E2,1.252552700E1,4.856189728E0,1.700000000E1
5.859141469E3,1.291098866E1,7.747744832E1,8.000423376E2,7.140810547E2,7.380000114E0,8.519999695E1,1.245503567E2,1.229501629E1,4.548058033E0,1.500000000E1
5.860146390E3,1.291097719E1,7.747750936E1,8.004823283E2,7.145209961E2,7.309999943E0,8.650000000E1,1.245622159E2,1.214937592E1,4.242332458E0,1.800000000E1
5.861144252E3,1.291099005E1,7.747761798E1,8.009117259E2,7.149504395E2,8.090000153E0,8.680000305E1,1.245729790E2,1.188833046E1,4.218979359E0,1.900000000E1
5.862143858E3,1.291096510E1,7.747771393E1,8.015509914E2,7.155895996E2,7.989999771E0,8.880000305E1,1.245780573E2,1.154304314E1,4.417852402E0,1.900000000E1
5.863143385E3,1.291094388E1,7.747775542E1,8.008409958E2,7.148795166E2,7.460000038E0,9.019999695E1,1.245833047E2,1.123213482E1,4.512156487E0,2.000000000E1
5.864141610E3,1.291091694E1,7.747779517E1,8.017428395E2,7.157812500E2,7.550000191E0,9.230000305E1,1.245921088E2,1.045604706E1,4.570454121E0,2.100000000E1
5.865138433E3,1.291091319E1,7.747787631E1,8.032113648E2,7.172497559E2,7.599999905E0,9.319999695E1,1.246028622E2,1.024030590E1,4.620059967E0,2.300000000E1
5.866141857E3,1.291091099E1,7.747797550E1,8.033710470E2,7.174094238E2,7.769999981E0,9.369999695E1,1.246107686E2,1.020004272E1,4.665985584E0,2.500000000E1
5.867142509E3,1.291089614E1,7.747804684E1,8.028576827E2,7.168959961E2,7.619999886E0,9.459999847E1,1.246179104E2,1.008409500E1,4.528725624E0,2.300000000E1
5.868148562E3,1.291088814E1,7.747811222E1,8.033272008E2,7.173654785E2,7.550000191E0,9.530000305E1,1.246276175E2,1.004937744E1,4.435011387E0,2.300000000E1
5.869144792E3,1.291088340E1,7.747820165E1,8.018617706E2,7.159000244E2,7.800000191E0,9.580000305E1,1.246354235E2,1.011373901E1,4.709213257E0,2.100000000E1
5.870143148E3,1.291087016E1,7.747827238E1,8.025702016E2,7.166083984E2,7.769999981E0,9.640000153E1,1.246432345E2,1.009906960E1,4.642858982E0,2.200000000E1
5.871138326E3,1.291085980E1,7.747834366E1,8.021176103E2,7.161557617E2,7.670000076E0,9.700000000E1,1.246500775E2,1.020005512E1,4.640975475E0,2.200000000E1
5.872148535E3,1.291085895E1,7.747840679E1,8.019076562E2,7.159458008E2,7.449999809E0,9.740000153E1,1.246578021E2,1.042152214E1,4.630220890E0,2.000000000E1
5.873149285E3,1.291085123E1,7.747847762E1,8.012573004E2,7.152954102E2,7.559999943E0,9.790000153E1,1.246672983E2,1.042048454E1,4.474721909E0,2.100000000E1
5.874138547E3,1.291084312E1,7.747856484E1,8.009035779E2,7.149416504E2,7.809999943E0,9.840000153E1,1.246737316E2,1.017809963E1,4.348686695E0,2.400000000E1
5.875146276E3,1.291083854E1,7.747862401E1,8.010019882E2,7.150400391E2,7.690000057E0,9.880000305E1,1.246810589E2,1.016994762E1,4.400218964E0,2.300000000E1
5.876143752E3,1.291082705E1,7.747869058E1,8.006468133E2,7.146848145E2,7.550000191E0,9.940000153E1,1.246906125E2,1.018804073E1,4.273097515E0,2.400000000E1
